Date,Simple Date,Outdoor Temperature (°F),Humidity (%),,Event Rain (in)
2023-03-27T15:25:00-04:00,3/27/2023 15:25,77.4,43,,2.24
2023-03-27T15:20:00-04:00,3/27/2023 15:20,77.2,42,,2.24
2023-03-27T15:15:00-04:00,3/27/2023 15:15,77.2,43,,2.24
2023-03-27T15:10:00-04:00,3/27/2023 15:10,77,43,,2.24
2023-03-27T15:05:00-04:00,3/27/2023 15:05,77,44,,2.24
2023-03-27T15:00:00-04:00,3/27/2023 15:00,76.1,44,,2.24
2023-03-27T14:55:00-04:00,3/27/2023 14:55,76.3,44,,2.24
2023-03-27T14:50:00-04:00,3/27/2023 14:50,76.3,44,,2.24
2023-03-27T14:45:00-04:00,3/27/2023 14:45,76.5,46,,2.24
2023-03-27T14:40:00-04:00,3/27/2023 14:40,76.3,51,,2.24
2023-03-27T14:35:00-04:00,3/27/2023 14:35,76.5,49,,2.24
2023-03-27T14:30:00-04:00,3/27/2023 14:30,76.3,50,,2.24
2023-03-27T14:25:00-04:00,3/27/2023 14:25,76.1,48,,2.24
2023-03-27T14:20:00-04:00,3/27/2023 14:20,75.9,49,,2.24
2023-03-27T14:15:00-04:00,3/27/2023 14:15,75.6,51,,2.24
2023-03-27T14:10:00-04:00,3/27/2023 14:10,75.6,54,,2.24
2023-03-27T14:05:00-04:00,3/27/2023 14:05,75,54,,2.24
2023-03-27T14:00:00-04:00,3/27/2023 14:00,75,52,,2.24
2023-03-27T13:55:00-04:00,3/27/2023 13:55,74.8,57,,2.24
2023-03-27T13:50:00-04:00,3/27/2023 13:50,74.7,64,,2.24
2023-03-27T13:45:00-04:00,3/27/2023 13:45,74.3,67,,2.24
2023-03-27T13:40:00-04:00,3/27/2023 13:40,74.3,65,,2.24
2023-03-27T13:35:00-04:00,3/27/2023 13:35,74.3,66,,2.24
2023-03-27T13:30:00-04:00,3/27/2023 13:30,74.7,66,,2.24
2023-03-26T23:55:00-04:00,3/26/2023 23:55,63.7,99,,1.56
2023-03-26T23:50:00-04:00,3/26/2023 23:50,63.7,99,,1.54
2023-03-26T23:45:00-04:00,3/26/2023 23:45,63.7,99,,1.52
2023-03-26T23:40:00-04:00,3/26/2023 23:40,63.7,99,,1.49
2023-03-26T23:35:00-04:00,3/26/2023 23:35,63.9,99,,1.48
2023-03-26T23:30:00-04:00,3/26/2023 23:30,63.9,99,,1.47
2023-03-26T23:25:00-04:00,3/26/2023 23:25,63.9,99,,1.45
2023-03-26T23:20:00-04:00,3/26/2023 23:20,63.9,99,,1.43
2023-03-26T23:15:00-04:00,3/26/2023 23:15,64,99,,1.4
2023-03-26T23:10:00-04:00,3/26/2023 23:10,64,99,,1.38
2023-03-26T23:05:00-04:00,3/26/2023 23:05,64,99,,1.37
2023-03-26T23:00:00-04:00,3/26/2023 23:00,64,99,,1.36
2023-03-26T22:55:00-04:00,3/26/2023 22:55,64,99,,1.35
2023-03-26T22:50:00-04:00,3/26/2023 22:50,64,99,,1.35
2023-03-26T22:45:00-04:00,3/26/2023 22:45,63.9,99,,1.34
2023-03-26T22:40:00-04:00,3/26/2023 22:40,64,99,,1.34
2023-03-26T22:35:00-04:00,3/26/2023 22:35,63.9,99,,1.33
2023-03-26T22:30:00-04:00,3/26/2023 22:30,63.9,99,,1.31
2023-03-26T22:25:00-04:00,3/26/2023 22:25,63.9,98,,1.29
2023-03-26T22:20:00-04:00,3/26/2023 22:20,63.9,98,,1.25
2023-03-26T22:15:00-04:00,3/26/2023 22:15,64,98,,1.23
2023-03-26T22:10:00-04:00,3/26/2023 22:10,64.2,98,,1.2
2023-03-26T22:05:00-04:00,3/26/2023 22:05,64.2,98,,1.17
2023-03-26T22:00:00-04:00,3/26/2023 22:00,64.4,98,,1.16
2023-03-26T21:55:00-04:00,3/26/2023 21:55,64.6,97,,1.14
2023-03-26T21:50:00-04:00,3/26/2023 21:50,65.3,97,,1.1
2023-03-26T21:45:00-04:00,3/26/2023 21:45,66.2,97,,1.03
2023-03-26T21:40:00-04:00,3/26/2023 21:40,67.6,97,,0.86
2023-03-26T21:35:00-04:00,3/26/2023 21:35,67.6,97,,0.69
2023-03-26T21:30:00-04:00,3/26/2023 21:30,67.8,96,,0.67
2023-03-26T21:25:00-04:00,3/26/2023 21:25,67.8,96,,0.67
2023-03-26T21:20:00-04:00,3/26/2023 21:20,68,95,,0.67
2023-03-26T21:15:00-04:00,3/26/2023 21:15,68.2,95,,0.66
2023-03-26T21:10:00-04:00,3/26/2023 21:10,68.5,94,,0.66
2023-03-26T21:05:00-04:00,3/26/2023 21:05,68.7,92,,0.61
2023-03-26T21:00:00-04:00,3/26/2023 21:00,68.5,92,,0.61
2023-03-26T20:55:00-04:00,3/26/2023 20:55,68.7,92,,0.61
2023-03-26T20:50:00-04:00,3/26/2023 20:50,68.9,91,,0.61
2023-03-26T20:45:00-04:00,3/26/2023 20:45,68.7,91,,0.61
2023-03-26T20:40:00-04:00,3/26/2023 20:40,68.7,91,,0.61
2023-03-26T20:35:00-04:00,3/26/2023 20:35,68.9,91,,0.61
2023-03-26T20:30:00-04:00,3/26/2023 20:30,68.9,90,,0.61
2023-03-26T20:25:00-04:00,3/26/2023 20:25,69.1,90,,0.61
2023-03-26T20:20:00-04:00,3/26/2023 20:20,69.1,90,,0.61
2023-03-26T20:15:00-04:00,3/26/2023 20:15,69.3,90,,0.61
2023-03-26T20:10:00-04:00,3/26/2023 20:10,69.4,89,,0.61
2023-03-26T20:05:00-04:00,3/26/2023 20:05,69.6,88,,0.61
2023-03-26T20:00:00-04:00,3/26/2023 20:00,69.8,88,,0.61
2023-03-26T19:55:00-04:00,3/26/2023 19:55,69.8,88,,0.61
2023-03-26T19:50:00-04:00,3/26/2023 19:50,70,87,,0.61
2023-03-26T19:45:00-04:00,3/26/2023 19:45,70,87,,0.61
2023-03-26T19:40:00-04:00,3/26/2023 19:40,70,87,,0.61
2023-03-26T19:35:00-04:00,3/26/2023 19:35,70.2,87,,0.61
2023-03-26T19:30:00-04:00,3/26/2023 19:30,70.2,87,,0.61
2023-03-26T19:25:00-04:00,3/26/2023 19:25,70.3,86,,0.61
2023-03-26T19:20:00-04:00,3/26/2023 19:20,70.3,86,,0.61
2023-03-26T19:15:00-04:00,3/26/2023 19:15,70.5,86,,0.61
2023-03-26T19:10:00-04:00,3/26/2023 19:10,70.5,86,,0.61
2023-03-26T19:05:00-04:00,3/26/2023 19:05,70.5,85,,0.61
2023-03-26T19:00:00-04:00,3/26/2023 19:00,70.5,85,,0.61
2023-03-26T18:55:00-04:00,3/26/2023 18:55,70.3,85,,0.61
2023-03-26T18:50:00-04:00,3/26/2023 18:50,70.3,86,,0.61
2023-03-26T18:45:00-04:00,3/26/2023 18:45,70.5,85,,0.61
2023-03-26T18:40:00-04:00,3/26/2023 18:40,70.9,85,,0.61
2023-03-26T18:35:00-04:00,3/26/2023 18:35,71.2,84,,0.61
2023-03-26T18:30:00-04:00,3/26/2023 18:30,71.4,83,,0.61
2023-03-26T18:25:00-04:00,3/26/2023 18:25,71.4,83,,0.61
2023-03-26T18:20:00-04:00,3/26/2023 18:20,70.9,84,,0.61
2023-03-26T18:15:00-04:00,3/26/2023 18:15,70.5,85,,0.61
2023-03-26T18:10:00-04:00,3/26/2023 18:10,70.5,86,,0.61
2023-03-26T18:05:00-04:00,3/26/2023 18:05,70.3,85,,0.61
2023-03-26T18:00:00-04:00,3/26/2023 18:00,70.3,85,,0.61
2023-03-26T17:55:00-04:00,3/26/2023 17:55,70.5,84,,0.61
2023-03-26T17:50:00-04:00,3/26/2023 17:50,70.7,84,,0.61
2023-03-26T17:45:00-04:00,3/26/2023 17:45,70.7,84,,0.61
2023-03-26T17:40:00-04:00,3/26/2023 17:40,70.5,84,,0.61
2023-03-26T17:35:00-04:00,3/26/2023 17:35,70.2,85,,0.61
2023-03-26T17:30:00-04:00,3/26/2023 17:30,70,85,,0.61
2023-03-26T17:25:00-04:00,3/26/2023 17:25,70.2,85,,0.61
2023-03-26T17:20:00-04:00,3/26/2023 17:20,70,85,,0.61
2023-03-26T17:15:00-04:00,3/26/2023 17:15,69.8,85,,0.61
2023-03-26T17:10:00-04:00,3/26/2023 17:10,70,85,,0.61
2023-03-26T17:05:00-04:00,3/26/2023 17:05,70,85,,0.61
2023-03-26T17:00:00-04:00,3/26/2023 17:00,70,85,,0.61
2023-03-26T16:55:00-04:00,3/26/2023 16:55,69.6,86,,0.61
2023-03-26T16:50:00-04:00,3/26/2023 16:50,69.4,85,,0.61
2023-03-26T16:45:00-04:00,3/26/2023 16:45,69.6,85,,0.61
2023-03-26T16:40:00-04:00,3/26/2023 16:40,69.8,85,,0.61
2023-03-26T16:35:00-04:00,3/26/2023 16:35,69.8,86,,0.61
2023-03-26T16:30:00-04:00,3/26/2023 16:30,70.2,84,,0.61
2023-03-26T16:25:00-04:00,3/26/2023 16:25,70.2,84,,0.61
2023-03-26T16:20:00-04:00,3/26/2023 16:20,70.3,83,,0.61
2023-03-26T16:15:00-04:00,3/26/2023 16:15,69.8,84,,0.61
2023-03-26T16:10:00-04:00,3/26/2023 16:10,69.4,85,,0.61
2023-03-26T16:05:00-04:00,3/26/2023 16:05,69.6,85,,0.61
2023-03-26T16:00:00-04:00,3/26/2023 16:00,69.8,85,,0.61
2023-03-26T15:55:00-04:00,3/26/2023 15:55,70,84,,0.61
2023-03-26T15:50:00-04:00,3/26/2023 15:50,70.2,83,,0.61
2023-03-26T15:45:00-04:00,3/26/2023 15:45,70.3,85,,0.61
2023-03-26T15:40:00-04:00,3/26/2023 15:40,69.4,87,,0.61
2023-03-26T15:35:00-04:00,3/26/2023 15:35,68.2,89,,0.61
2023-03-26T15:30:00-04:00,3/26/2023 15:30,68,88,,0.61
2023-03-26T15:25:00-04:00,3/26/2023 15:25,68.2,87,,0.61
2023-03-26T15:20:00-04:00,3/26/2023 15:20,68.4,87,,0.61
2023-03-26T15:15:00-04:00,3/26/2023 15:15,68.2,87,,0.61
2023-03-26T15:10:00-04:00,3/26/2023 15:10,67.6,91,,0.61
2023-03-26T15:05:00-04:00,3/26/2023 15:05,67.3,91,,0.61
2023-03-26T15:00:00-04:00,3/26/2023 15:00,67.6,92,,0.61
2023-03-26T14:55:00-04:00,3/26/2023 14:55,67.5,91,,0.61
2023-03-26T14:50:00-04:00,3/26/2023 14:50,67.1,92,,0.61
2023-03-26T14:45:00-04:00,3/26/2023 14:45,66.6,93,,0.61
2023-03-26T14:40:00-04:00,3/26/2023 14:40,66.6,92,,0.61
2023-03-26T14:35:00-04:00,3/26/2023 14:35,66.7,93,,0.61
2023-03-26T14:30:00-04:00,3/26/2023 14:30,66.9,93,,0.61
2023-03-26T14:25:00-04:00,3/26/2023 14:25,66.9,93,,0.61
2023-03-26T14:20:00-04:00,3/26/2023 14:20,67.1,93,,0.61
2023-03-26T14:15:00-04:00,3/26/2023 14:15,66.4,96,,0.61
2023-03-26T14:10:00-04:00,3/26/2023 14:10,66,96,,0.61
2023-03-26T14:05:00-04:00,3/26/2023 14:05,65.8,96,,0.61
2023-03-26T14:00:00-04:00,3/26/2023 14:00,65.8,98,,0.61
2023-03-26T13:55:00-04:00,3/26/2023 13:55,64.9,97,,0.61
2023-03-26T13:50:00-04:00,3/26/2023 13:50,64.8,98,,0.61
2023-03-26T13:45:00-04:00,3/26/2023 13:45,65.3,98,,0.61
2023-03-26T13:40:00-04:00,3/26/2023 13:40,65.1,99,,0.61
2023-03-26T13:35:00-04:00,3/26/2023 13:35,64.8,99,,0.61
2023-03-26T13:30:00-04:00,3/26/2023 13:30,64.4,99,,0.61
2023-03-25T23:55:00-04:00,3/25/2023 23:55,70.2,56,,0.16
2023-03-25T23:50:00-04:00,3/25/2023 23:50,71.1,55,,0.16
2023-03-25T23:45:00-04:00,3/25/2023 23:45,71.6,53,,0.16
2023-03-25T23:40:00-04:00,3/25/2023 23:40,72,52,,0.16
2023-03-25T23:35:00-04:00,3/25/2023 23:35,72.3,51,,0.16
2023-03-25T23:30:00-04:00,3/25/2023 23:30,72.5,51,,0.16
2023-03-25T23:25:00-04:00,3/25/2023 23:25,72.5,51,,0.16
2023-03-25T23:20:00-04:00,3/25/2023 23:20,72.9,50,,0.16
2023-03-25T23:15:00-04:00,3/25/2023 23:15,73,50,,0.16
2023-03-25T23:10:00-04:00,3/25/2023 23:10,73.2,50,,0.16
2023-03-25T23:05:00-04:00,3/25/2023 23:05,73.2,50,,0.16
2023-03-25T23:00:00-04:00,3/25/2023 23:00,73.2,49,,0.16
2023-03-25T22:55:00-04:00,3/25/2023 22:55,73.2,49,,0.16
2023-03-25T22:50:00-04:00,3/25/2023 22:50,73.2,49,,0.16
2023-03-25T22:45:00-04:00,3/25/2023 22:45,73.2,49,,0.16
2023-03-25T22:40:00-04:00,3/25/2023 22:40,72.9,50,,0.16
2023-03-25T22:35:00-04:00,3/25/2023 22:35,72.9,50,,0.16
2023-03-25T22:30:00-04:00,3/25/2023 22:30,72.9,49,,0.16
2023-03-25T22:25:00-04:00,3/25/2023 22:25,72.9,49,,0.16
2023-03-25T22:20:00-04:00,3/25/2023 22:20,73.2,49,,0.16
2023-03-25T22:15:00-04:00,3/25/2023 22:15,73.2,48,,0.16
2023-03-25T22:10:00-04:00,3/25/2023 22:10,72.9,48,,0.16
2023-03-25T22:05:00-04:00,3/25/2023 22:05,72.9,49,,0.16
2023-03-25T22:00:00-04:00,3/25/2023 22:00,72.9,48,,0.16
2023-03-25T21:55:00-04:00,3/25/2023 21:55,73,49,,0.16
2023-03-25T21:50:00-04:00,3/25/2023 21:50,73.2,49,,0.16
2023-03-25T21:45:00-04:00,3/25/2023 21:45,73.4,48,,0.16
2023-03-25T21:40:00-04:00,3/25/2023 21:40,73.6,48,,0.16
2023-03-25T21:35:00-04:00,3/25/2023 21:35,73.8,47,,0.16
2023-03-25T21:30:00-04:00,3/25/2023 21:30,73.9,47,,0.16
2023-03-25T21:25:00-04:00,3/25/2023 21:25,74.1,46,,0.16
2023-03-25T21:21:00-04:00,3/25/2023 21:21,74.5,46,,0.16
2023-03-25T21:15:00-04:00,3/25/2023 21:15,75,45,,0.16
2023-03-25T21:10:00-04:00,3/25/2023 21:10,75.2,44,,0.16
2023-03-25T21:05:00-04:00,3/25/2023 21:05,75.4,44,,0.16
2023-03-25T21:01:00-04:00,3/25/2023 21:01,75.2,44,,0.16
2023-03-25T20:55:00-04:00,3/25/2023 20:55,75.2,44,,0.16
2023-03-25T20:50:00-04:00,3/25/2023 20:50,75.7,44,,0.16
2023-03-25T20:45:00-04:00,3/25/2023 20:45,75.9,43,,0.16
2023-03-25T20:41:00-04:00,3/25/2023 20:41,75.9,43,,0.16
2023-03-25T20:35:00-04:00,3/25/2023 20:35,76.3,43,,0.16
2023-03-25T20:30:00-04:00,3/25/2023 20:30,76.6,42,,0.16
2023-03-25T20:25:00-04:00,3/25/2023 20:25,77,42,,0.16
2023-03-25T20:21:00-04:00,3/25/2023 20:21,77.2,41,,0.16
2023-03-25T20:15:00-04:00,3/25/2023 20:15,77.4,41,,0.16
2023-03-25T20:10:00-04:00,3/25/2023 20:10,77.7,40,,0.16
2023-03-25T20:05:00-04:00,3/25/2023 20:05,77.9,40,,0.16
2023-03-25T20:01:00-04:00,3/25/2023 20:01,78.3,40,,0.16
2023-03-25T19:55:00-04:00,3/25/2023 19:55,78.6,40,,0.16
2023-03-25T19:50:00-04:00,3/25/2023 19:50,79,39,,0.16
2023-03-25T19:45:00-04:00,3/25/2023 19:45,79.3,38,,0.16
2023-03-25T19:41:00-04:00,3/25/2023 19:41,79.5,38,,0.16
2023-03-25T19:35:00-04:00,3/25/2023 19:35,79.9,38,,0.16
2023-03-25T19:30:00-04:00,3/25/2023 19:30,80.1,38,,0.16
2023-03-25T19:25:00-04:00,3/25/2023 19:25,80.4,37,,0.16
2023-03-25T19:21:00-04:00,3/25/2023 19:21,80.6,37,,0.16
2023-03-25T19:15:00-04:00,3/25/2023 19:15,80.6,36,,0.16
2023-03-25T19:10:00-04:00,3/25/2023 19:10,80.8,37,,0.16
2023-03-25T19:05:00-04:00,3/25/2023 19:05,80.6,37,,0.16
2023-03-25T19:01:00-04:00,3/25/2023 19:01,80.4,38,,0.16
2023-03-25T18:55:00-04:00,3/25/2023 18:55,80.2,38,,0.16
2023-03-25T18:50:00-04:00,3/25/2023 18:50,80.2,39,,0.16
2023-03-25T18:45:00-04:00,3/25/2023 18:45,80.4,39,,0.16
2023-03-25T18:41:00-04:00,3/25/2023 18:41,80.6,38,,0.16
2023-03-25T18:35:00-04:00,3/25/2023 18:35,80.8,38,,0.16
2023-03-25T18:30:00-04:00,3/25/2023 18:30,81.5,37,,0.16
2023-03-25T18:25:00-04:00,3/25/2023 18:25,81.7,36,,0.16
2023-03-25T18:20:00-04:00,3/25/2023 18:20,81.9,36,,0.16
2023-03-25T18:15:00-04:00,3/25/2023 18:15,80.8,36,,0.16
2023-03-25T18:10:00-04:00,3/25/2023 18:10,81.1,36,,0.16
2023-03-25T18:05:00-04:00,3/25/2023 18:05,81.1,36,,0.16
2023-03-25T18:01:00-04:00,3/25/2023 18:01,81.3,35,,0.16
2023-03-25T17:55:00-04:00,3/25/2023 17:55,81.7,35,,0.16
2023-03-25T17:50:00-04:00,3/25/2023 17:50,82.6,36,,0.16
2023-03-25T17:45:00-04:00,3/25/2023 17:45,82.4,35,,0.16
2023-03-25T17:40:00-04:00,3/25/2023 17:40,82.8,35,,0.16
2023-03-25T17:35:00-04:00,3/25/2023 17:35,82.9,35,,0.16
2023-03-25T17:30:00-04:00,3/25/2023 17:30,83.1,34,,0.16
2023-03-25T17:25:00-04:00,3/25/2023 17:25,83.7,34,,0.16
2023-03-25T17:20:00-04:00,3/25/2023 17:20,83.3,35,,0.16
2023-03-25T17:15:00-04:00,3/25/2023 17:15,83.1,35,,0.16
2023-03-25T17:10:00-04:00,3/25/2023 17:10,82.9,35,,0.16
2023-03-25T17:05:00-04:00,3/25/2023 17:05,82.8,34,,0.16
2023-03-25T17:00:00-04:00,3/25/2023 17:00,82.8,36,,0.16
2023-03-25T16:55:00-04:00,3/25/2023 16:55,82.8,35,,0.16
2023-03-25T16:50:00-04:00,3/25/2023 16:50,84.4,34,,0.16
2023-03-25T16:45:00-04:00,3/25/2023 16:45,83.5,37,,0.16
2023-03-25T16:40:00-04:00,3/25/2023 16:40,82.8,37,,0.16
2023-03-25T16:35:00-04:00,3/25/2023 16:35,82.4,38,,0.16
2023-03-25T16:30:00-04:00,3/25/2023 16:30,81,38,,0.16
2023-03-25T16:25:00-04:00,3/25/2023 16:25,81.3,38,,0.16
2023-03-25T16:20:00-04:00,3/25/2023 16:20,81.3,38,,0.16
2023-03-25T16:15:00-04:00,3/25/2023 16:15,81.7,38,,0.16
2023-03-25T16:10:00-04:00,3/25/2023 16:10,81.5,38,,0.16
2023-03-25T16:05:00-04:00,3/25/2023 16:05,82,38,,0.16
2023-03-25T16:00:00-04:00,3/25/2023 16:00,82.8,37,,0.16
2023-03-25T15:55:00-04:00,3/25/2023 15:55,82,37,,0.16
2023-03-25T15:50:00-04:00,3/25/2023 15:50,80.8,38,,0.16
2023-03-25T15:45:00-04:00,3/25/2023 15:45,81,39,,0.16
2023-03-25T15:40:00-04:00,3/25/2023 15:40,80.6,39,,0.16
2023-03-25T15:35:00-04:00,3/25/2023 15:35,80.8,39,,0.16
2023-03-25T15:30:00-04:00,3/25/2023 15:30,81,37,,0.16
2023-03-25T15:25:00-04:00,3/25/2023 15:25,80.2,38,,0.16
2023-03-25T15:20:00-04:00,3/25/2023 15:20,79.9,38,,0.16
2023-03-25T15:15:00-04:00,3/25/2023 15:15,79.5,37,,0.16
2023-03-25T15:10:00-04:00,3/25/2023 15:10,80.1,39,,0.16
2023-03-25T15:05:00-04:00,3/25/2023 15:05,80.2,37,,0.16
2023-03-25T15:00:00-04:00,3/25/2023 15:00,79.5,36,,0.16
2023-03-25T14:55:00-04:00,3/25/2023 14:55,79.2,35,,0.16
2023-03-25T14:50:00-04:00,3/25/2023 14:50,79.9,37,,0.16
2023-03-25T14:45:00-04:00,3/25/2023 14:45,79,35,,0.16
2023-03-25T14:40:00-04:00,3/25/2023 14:40,78.8,35,,0.16
2023-03-25T14:35:00-04:00,3/25/2023 14:35,78.4,35,,0.16
2023-03-25T14:30:00-04:00,3/25/2023 14:30,78.1,36,,0.16
2023-03-25T14:25:00-04:00,3/25/2023 14:25,78.3,34,,0.16
2023-03-25T14:20:00-04:00,3/25/2023 14:20,78.8,33,,0.16
2023-03-25T14:15:00-04:00,3/25/2023 14:15,78.3,32,,0.16
2023-03-25T14:10:00-04:00,3/25/2023 14:10,78.8,31,,0.16
2023-03-25T14:05:00-04:00,3/25/2023 14:05,78.3,32,,0.16
2023-03-25T14:00:00-04:00,3/25/2023 14:00,78.1,32,,0.16
2023-03-25T13:55:00-04:00,3/25/2023 13:55,78.3,30,,0.16
2023-03-25T13:50:00-04:00,3/25/2023 13:50,78.1,31,,0.16
2023-03-25T13:45:00-04:00,3/25/2023 13:45,77.5,30,,0.16
2023-03-25T13:40:00-04:00,3/25/2023 13:40,77.4,32,,0.16
2023-03-25T13:35:00-04:00,3/25/2023 13:35,77,35,,0.16
2023-03-25T13:30:00-04:00,3/25/2023 13:30,77,35,,0.16
2023-03-24T23:55:00-04:00,3/24/2023 23:55,69.1,70,,0
2023-03-24T23:50:00-04:00,3/24/2023 23:50,69.4,69,,0
2023-03-24T23:45:00-04:00,3/24/2023 23:45,69.3,70,,0
2023-03-24T23:40:00-04:00,3/24/2023 23:40,69.4,69,,0
2023-03-24T23:35:00-04:00,3/24/2023 23:35,69.6,69,,0
2023-03-24T23:30:00-04:00,3/24/2023 23:30,69.8,69,,0
2023-03-24T23:25:00-04:00,3/24/2023 23:25,69.8,68,,0
2023-03-24T23:20:00-04:00,3/24/2023 23:20,69.8,68,,0
2023-03-24T23:15:00-04:00,3/24/2023 23:15,70,68,,0
2023-03-24T23:10:00-04:00,3/24/2023 23:10,70.2,68,,0
2023-03-24T23:05:00-04:00,3/24/2023 23:05,70.3,67,,0
2023-03-24T23:00:00-04:00,3/24/2023 23:00,70.5,67,,0
2023-03-24T22:55:00-04:00,3/24/2023 22:55,70.5,67,,0
2023-03-24T22:50:00-04:00,3/24/2023 22:50,70.7,66,,0
2023-03-24T22:45:00-04:00,3/24/2023 22:45,70.9,66,,0
2023-03-24T22:40:00-04:00,3/24/2023 22:40,70.9,65,,0
2023-03-24T22:35:00-04:00,3/24/2023 22:35,70.9,65,,0
2023-03-24T22:30:00-04:00,3/24/2023 22:30,70.9,65,,0
2023-03-24T22:25:00-04:00,3/24/2023 22:25,70.9,65,,0
2023-03-24T22:20:00-04:00,3/24/2023 22:20,70.9,65,,0
2023-03-24T22:15:00-04:00,3/24/2023 22:15,70.9,65,,0
2023-03-24T22:10:00-04:00,3/24/2023 22:10,70.7,65,,0
2023-03-24T22:05:00-04:00,3/24/2023 22:05,71.1,65,,0
2023-03-24T22:00:00-04:00,3/24/2023 22:00,71.2,64,,0
2023-03-24T21:55:00-04:00,3/24/2023 21:55,71.4,64,,0
2023-03-24T21:50:00-04:00,3/24/2023 21:50,71.4,64,,0
2023-03-24T21:45:00-04:00,3/24/2023 21:45,71.6,64,,0
2023-03-24T21:40:00-04:00,3/24/2023 21:40,71.6,63,,0
2023-03-24T21:35:00-04:00,3/24/2023 21:35,71.8,63,,0
2023-03-24T21:30:00-04:00,3/24/2023 21:30,72,62,,0
2023-03-24T21:25:00-04:00,3/24/2023 21:25,72.1,62,,0
2023-03-24T21:20:00-04:00,3/24/2023 21:20,72.3,61,,0
2023-03-24T21:15:00-04:00,3/24/2023 21:15,72.3,61,,0
2023-03-24T21:10:00-04:00,3/24/2023 21:10,72.7,60,,0
2023-03-24T21:05:00-04:00,3/24/2023 21:05,72.7,60,,0
2023-03-24T21:00:00-04:00,3/24/2023 21:00,72.9,59,,0
2023-03-24T20:55:00-04:00,3/24/2023 20:55,73,59,,0
2023-03-24T20:50:00-04:00,3/24/2023 20:50,73.2,58,,0
2023-03-24T20:45:00-04:00,3/24/2023 20:45,73.4,58,,0
2023-03-24T20:40:00-04:00,3/24/2023 20:40,73.4,58,,0
2023-03-24T20:35:00-04:00,3/24/2023 20:35,73.6,58,,0
2023-03-24T20:30:00-04:00,3/24/2023 20:30,73.8,57,,0
2023-03-24T20:25:00-04:00,3/24/2023 20:25,73.9,57,,0
2023-03-24T20:20:00-04:00,3/24/2023 20:20,73.9,56,,0
2023-03-24T20:15:00-04:00,3/24/2023 20:15,74.1,56,,0
2023-03-24T20:10:00-04:00,3/24/2023 20:10,74.5,55,,0
2023-03-24T20:05:00-04:00,3/24/2023 20:05,74.7,54,,0
2023-03-24T20:00:00-04:00,3/24/2023 20:00,75,54,,0
2023-03-24T19:55:00-04:00,3/24/2023 19:55,75.4,53,,0
2023-03-24T19:50:00-04:00,3/24/2023 19:50,75.6,52,,0
2023-03-24T19:45:00-04:00,3/24/2023 19:45,75.7,52,,0
2023-03-24T19:40:00-04:00,3/24/2023 19:40,76.1,52,,0
2023-03-24T19:35:00-04:00,3/24/2023 19:35,76.3,52,,0
2023-03-24T19:30:00-04:00,3/24/2023 19:30,76.6,52,,0
2023-03-24T19:25:00-04:00,3/24/2023 19:25,77,52,,0
2023-03-24T19:20:00-04:00,3/24/2023 19:20,77.4,51,,0
2023-03-24T19:15:00-04:00,3/24/2023 19:15,77.5,49,,0
2023-03-24T19:10:00-04:00,3/24/2023 19:10,77.7,48,,0
2023-03-24T19:05:00-04:00,3/24/2023 19:05,77.9,48,,0
2023-03-24T19:00:00-04:00,3/24/2023 19:00,77.9,49,,0
2023-03-24T18:55:00-04:00,3/24/2023 18:55,77.7,49,,0
2023-03-24T18:50:00-04:00,3/24/2023 18:50,77.7,49,,0
2023-03-24T18:45:00-04:00,3/24/2023 18:45,77.9,49,,0
2023-03-24T18:40:00-04:00,3/24/2023 18:40,78.3,49,,0
2023-03-24T18:35:00-04:00,3/24/2023 18:35,78.1,49,,0
2023-03-24T18:30:00-04:00,3/24/2023 18:30,77.7,49,,0
2023-03-24T18:25:00-04:00,3/24/2023 18:25,78.3,48,,0
2023-03-24T18:20:00-04:00,3/24/2023 18:20,77.7,49,,0
2023-03-24T18:15:00-04:00,3/24/2023 18:15,78.1,50,,0
2023-03-24T18:10:00-04:00,3/24/2023 18:10,77.4,51,,0
2023-03-24T18:05:00-04:00,3/24/2023 18:05,76.8,52,,0
2023-03-24T18:00:00-04:00,3/24/2023 18:00,77.2,52,,0
2023-03-24T17:55:00-04:00,3/24/2023 17:55,77,52,,0
2023-03-24T17:50:00-04:00,3/24/2023 17:50,77.5,52,,0
2023-03-24T17:45:00-04:00,3/24/2023 17:45,77,52,,0
2023-03-24T17:40:00-04:00,3/24/2023 17:40,77.4,53,,0
2023-03-24T17:35:00-04:00,3/24/2023 17:35,77.9,51,,0
2023-03-24T17:30:00-04:00,3/24/2023 17:30,77.4,53,,0
2023-03-24T17:25:00-04:00,3/24/2023 17:25,77.5,52,,0
2023-03-24T17:20:00-04:00,3/24/2023 17:20,78.4,51,,0
2023-03-24T17:15:00-04:00,3/24/2023 17:15,77.9,51,,0
2023-03-24T17:10:00-04:00,3/24/2023 17:10,76.5,54,,0
2023-03-24T17:05:00-04:00,3/24/2023 17:05,77,54,,0
2023-03-24T17:00:00-04:00,3/24/2023 17:00,77.4,53,,0
2023-03-24T16:55:00-04:00,3/24/2023 16:55,76.6,53,,0
2023-03-24T16:50:00-04:00,3/24/2023 16:50,77.2,53,,0
2023-03-24T16:45:00-04:00,3/24/2023 16:45,76.6,54,,0
2023-03-24T16:40:00-04:00,3/24/2023 16:40,75.2,57,,0
